"GEOGRAPHY_CODE","0","9"
"E01000001",1465,140
"E01000002",1436,92
"E01000003",1346,144
"E01000005",985,122
"E01000006",1703,216
"E01000007",1391,159
"E01000008",1544,201
"E01000009",1773,280
"E01000010",2840,532
"E01000011",1634,236
"E01000012",1901,258
"E01000013",1660,125
"E01000014",1656,135
"E01000015",2241,173
"E01000016",1637,97
"E01000017",1594,120
"E01000018",1597,103
"E01000019",1407,104
"E01000020",1834,104
"E01000021",1579,128
"E01000022",1314,90
"E01000023",1112,139
"E01000024",1336,95
"E01000025",1609,115
"E01000027",1709,112
"E01000028",1549,117
"E01000029",1602,91
"E01000030",1915,190
"E01000031",1617,99
"E01000032",1629,126
"E01000033",1361,93
"E01000034",1444,85
"E01000035",1610,99
"E01000036",1353,83
"E01000037",1688,128
"E01000038",1447,76
"E01000039",1603,130
"E01000040",1569,128
"E01000041",1682,109
"E01000042",1788,156
"E01000043",1358,101
"E01000044",1798,144
"E01000045",1650,145
"E01000046",1779,101
"E01000048",1783,132
"E01000049",1820,135
"E01000050",1661,151
"E01000051",1927,165
"E01000052",2014,176
"E01000053",1485,131
"E01000054",1718,100
"E01000055",1553,100
"E01000056",1584,107
"E01000057",1496,105
"E01000058",1849,158
"E01000059",1582,88
"E01000060",1809,127
"E01000061",1776,176
"E01000062",1952,123
"E01000063",1620,108
"E01000064",1893,116
"E01000065",1736,114
"E01000066",1928,151
"E01000067",1969,148
"E01000068",1590,174
"E01000069",1763,109
"E01000070",1975,172
"E01000071",2253,224
"E01000072",1991,159
"E01000073",1619,107
"E01000074",1567,141
"E01000075",1732,103
"E01000076",1988,125
"E01000077",1445,84
"E01000078",1666,120
"E01000079",1546,97
"E01000080",1556,113
"E01000081",1688,115
"E01000082",1683,123
"E01000083",1700,121
"E01000084",1355,97
"E01000085",1718,135
"E01000086",1431,105
"E01000087",1341,89
"E01000088",1828,142
"E01000089",1666,120
"E01000090",1584,97
"E01000091",1714,140
"E01000092",2674,244
"E01000093",1547,151
"E01000094",1326,130
"E01000095",1572,127
"E01000096",1895,154
"E01000097",1683,113
"E01000098",1746,120
"E01000099",1732,140
"E01000100",1653,105
"E01000101",1513,94
"E01000102",1540,97
"E01000103",1685,100
"E01000104",1781,145
"E01000105",2129,185
"E01000106",1968,170
"E01000107",1666,91
"E01000108",1558,111
"E01000109",1686,120
"E01000110",1416,93
"E01000111",1833,168
"E01000112",1871,174
"E01000113",1679,114
"E01000114",2090,142
"E01000115",1484,82
"E01000116",1718,91
"E01000117",1819,125
"E01000118",1936,117
"E01000119",1680,101
"E01000120",1504,50
"E01000121",1497,76
"E01000122",1471,103
"E01000123",1664,153
"E01000124",1621,167
"E01000125",2779,306
"E01000126",2162,174
"E01000127",1505,125
"E01000128",1869,131
"E01000129",1782,162
"E01000130",1603,128
"E01000131",1806,185
"E01000132",1478,111
"E01000133",1601,86
"E01000134",1632,148
"E01000135",1564,154
"E01000136",1532,124
"E01000137",1729,167
"E01000138",1449,136
"E01000139",1429,158
"E01000140",1631,228
"E01000141",2104,337
"E01000142",2381,294
"E01000143",1459,149
"E01000144",1538,284
"E01000145",1517,161
"E01000146",1716,242
"E01000147",1734,198
"E01000148",1873,192
"E01000150",2060,222
"E01000151",1711,123
"E01000152",1729,120
"E01000153",1541,122
"E01000154",1360,121
"E01000155",1880,280
"E01000156",1875,180
"E01000157",1541,157
"E01000158",1470,99
"E01000159",1777,121
"E01000160",2061,250
"E01000161",1821,191
