"E01000905",2044,635
"E01000906",1532,520
"E01000907",1430,630
"E01000908",1581,662
"E01000909",1614,695
"E01000910",1472,589
"E01000911",1559,689
"E01000912",1589,679
"E01000913",1710,706
"E01000914",1762,482
"E01000915",1527,465
"E01000916",1796,470
"E01000917",1888,545
"E01000918",2090,614
"E01000919",2014,537
"E01000920",1946,597
"E01000921",1966,710
"E01000922",1547,585
"E01000923",1494,573
"E01000924",1637,569
"E01000925",1563,481
"E01000926",1791,486
"E01000927",1738,626
"E01000928",1681,621
"E01000929",1675,492
"E01000930",1910,474
"E01000931",1910,573
"E01000932",1838,517
"E01000933",1671,464
"E01000934",1619,368
"E01000935",1415,408
"E01000936",1839,363
"E01000937",1504,301
"E01000938",1752,327
"E01000939",1223,233
"E01000940",1130,246
"E01000941",1230,308
"E01000942",2111,440
"E01000943",1054,255
"E01000944",1899,492
"E01000945",1821,422
"E01000946",1516,450
"E01000947",1954,526
"E01000948",1736,585
"E01000949",1633,641
"E01000950",1431,284
"E01000951",1538,411
"E01000952",1729,527
"E01000953",1643,425
"E01000954",1656,501
"E01000955",1595,563
"E01000956",1532,344
"E01000957",1729,496
"E01000958",2264,668
"E01000959",1670,573
"E01000960",1774,457
"E01000961",1591,419
"E01000962",1592,382
"E01000963",1923,394
"E01000964",1577,519
"E01000965",1522,467
"E01000966",1512,429
"E01000967",1409,491
"E01000968",1505,465
"E01000969",2032,557
"E01000970",1444,463
"E01000971",1478,516
"E01000972",2009,577
"E01000973",1885,544
"E01000974",1707,525
"E01000975",1613,544
"E01000976",1867,635
"E01000977",1731,644
"E01000978",1775,646
"E01000979",1703,520
"E01000980",1407,590
"E01000981",1642,807
"E01000982",1604,746
"E01000983",1712,780
"E01000984",1829,681
"E01000985",1447,764
"E01000986",1738,772
"E01000987",1431,814
"E01000989",1707,1018
"E01000990",1420,679
"E01000991",1649,922
"E01000992",1978,912
"E01000993",1620,826
"E01000994",1592,435
"E01000995",1631,322
"E01000996",1254,289
"E01000997",1396,399
"E01000998",1551,437
"E01000999",1332,317
"E01001000",1267,293
"E01001001",1195,400
"E01001002",1343,374
"E01001003",1511,467
